R device_connect OK
R device_subscribe gsr OK
E4_Gsr 1502566184.666 9.618816E-09
E4_Gsr 1502566184.916 0
E4_Gsr 1502566185.166 0
E4_Bvp 1502566026.99984 -21.91735
E4_Bvp 1502566027.01546 -12.38057
E4_Bvp 1502566027.03109 1.886993
E4_Bvp 1502566027.04672 17.37595
E4_Bvp 1502566027.06234 29.25953
E4_Bvp 1502566027.07797 33.99675
E4_Bvp 1502566027.09359 31.20095
E4_Bvp 1502566027.10922 23.6887
E4_Bvp 1502566027.12484 16.05648
E4_Bvp 1502566027.14047 12.1655
E4_Bvp 1502566027.1561 13.32439
E4_Bvp 1502566027.17172 17.82269
E4_Bvp 1502566027.18735 22.16878
E4_Bvp 1502566027.20297 23.18687
E4_Bvp 1502566027.2186 20.00145
E4_Bvp 1502566027.23422 14.61672
E4_Bvp 1502566027.24985 10.5756
E4_Bvp 1502566027.26548 10.68539
E4_Bvp 1502566027.2811 15.38359
E4_Bvp 1502566027.29673 22.46199
E4_Bvp 1502566027.31235 28.26424
E4_Bvp 1502566027.32798 29.8454
E4_Bvp 1502566027.3436 26.28572
E4_Bvp 1502566027.35923 19.42784
E4_Bvp 1502566027.37486 12.88908
E4_Bvp 1502566027.39048 10.03746
E4_Bvp 1502566027.40611 12.13635
E4_Bvp 1502566027.42173 18.18394
E4_Bvp 1502566027.43736 25.43229
E4_Bvp 1502566027.45298 31.28211
E4_Bvp 1502566027.46861 34.5032
E4_Bvp 1502566027.48424 34.08878
E4_Bvp 1502566027.49986 30.73464
E4_Bvp 1502566027.51549 25.9608
E4_Bvp 1502566027.53111 20.90939
E4_Bvp 1502566027.54674 15.58831
E4_Bvp 1502566027.56236 9.678635
E4_Bvp 1502566027.57799 2.644615
E4_Bvp 1502566027.59362 -4.475777
E4_Bvp 1502566027.60924 -9.49588
E4_Bvp 1502566027.62487 -11.88919
E4_Bvp 1502566027.64049 -10.58739
E4_Bvp 1502566027.65612 -4.444939
E4_Bvp 1502566027.67174 5.547768
E4_Bvp 1502566027.68737 16.02736
E4_Bvp 1502566027.703 23.34927
E4_Bvp 1502566027.71862 24.63988
E4_Bvp 1502566027.73425 20.29964
E4_Bvp 1502566027.74987 13.54652
E4_Bvp 1502566027.7655 5.517395
E4_Bvp 1502566027.78112 -1.587708
E4_Bvp 1502566027.79675 -5.017876
E4_Bvp 1502566027.81238 -5.326469
E4_Bvp 1502566027.828 -7.268997
E4_Bvp 1502566027.84363 -11.1609
E4_Bvp 1502566027.85925 -20.1496
E4_Bvp 1502566027.87488 -35.27238
E4_Bvp 1502566027.8905 -54.56033
E4_Bvp 1502566027.90613 -78.08653
E4_Bvp 1502566027.92176 -102.7217
E4_Bvp 1502566027.93738 -123.1078
E4_Bvp 1502566027.95301 -136.7357
E4_Bvp 1502566027.96863 -145.3769
E4_Bvp 1502566027.98426 -152.5913
E4_Bvp 1502566027.99988 -162.0147
E4_Bvp 1502566028.01551 -174.4173
E4_Bvp 1502566028.03114 -162.8618
E4_Bvp 1502566028.04676 -123.6138
E4_Bvp 1502566028.06239 -74.78199
E4_Bvp 1502566028.07801 -31.13444
E4_Bvp 1502566028.09364 4.279007
E4_Bvp 1502566028.10926 32.53388
E4_Bvp 1502566028.12489 54.73317
E4_Bvp 1502566028.14052 70.77309
E4_Bvp 1502566028.15614 81.48489
E4_Bvp 1502566028.17177 88.63072
E4_Bvp 1502566028.18739 90.55023
E4_Bvp 1502566028.20302 88.28046
E4_Bvp 1502566028.21864 85.69987
E4_Bvp 1502566028.23427 85.6506
E4_Bvp 1502566028.2499 87.94582
E4_Bvp 1502566028.26552 90.67917
E4_Bvp 1502566028.28115 91.61629
E4_Bvp 1502566028.29677 88.50274
E4_Bvp 1502566028.3124 80.41002
E4_Bvp 1502566028.32802 64.36382
E4_Bvp 1502566028.34365 40.29131
E4_Bvp 1502566028.35928 12.06471
E4_Gsr 1502566185.416 9.618816E-09
E4_Gsr 1502566185.666 0
E4_Gsr 1502566185.916 0.4739783
E4_Gsr 1502566186.166 0.008967168
E4_Gsr 1502566186.416 0.8326647
E4_Gsr 1502566186.666 0.406351
E4_Bvp 1502566028.3749 -15.34313
E4_Bvp 1502566028.39053 -37.55376
E4_Bvp 1502566028.40615 -48.71099
E4_Bvp 1502566028.42178 -47.57281
E4_Bvp 1502566028.4374 -36.45091
E4_Bvp 1502566028.45303 -20.65419
E4_Bvp 1502566028.46866 -7.853916
E4_Bvp 1502566028.48428 -2.686746
E4_Bvp 1502566028.49991 -4.805895
E4_Bvp 1502566028.51553 -10.47624
E4_Bvp 1502566028.53116 -15.2453
E4_Bvp 1502566028.54678 -15.67344
E4_Bvp 1502566028.56241 -11.66229
E4_Bvp 1502566028.57804 -3.70117
E4_Bvp 1502566028.59366 3.975714
E4_Bvp 1502566028.60929 7.419794
E4_Bvp 1502566028.62491 4.326247
E4_Bvp 1502566028.64054 -4.014121
E4_Bvp 1502566028.65616 -13.44403
E4_Bvp 1502566028.67179 -18.23767
E4_Bvp 1502566028.68742 -13.74956
E4_Bvp 1502566028.70304 0.2292843
E4_Bvp 1502566028.71867 19.56007
E4_Bvp 1502566028.73429 37.4704
E4_Bvp 1502566028.74992 47.88339
E4_Bvp 1502566028.76554 48.12088
E4_Bvp 1502566028.78117 40.85086
E4_Bvp 1502566028.7968 30.57663
E4_Bvp 1502566028.81242 22.4884
E4_Bvp 1502566028.82805 20.33324
E4_Bvp 1502566028.84367 25.02777
E4_Bvp 1502566028.8593 35.74181
E4_Bvp 1502566028.87492 49.78784
E4_Bvp 1502566028.89055 63.85303
E4_Bvp 1502566028.90618 74.53106
E4_Bvp 1502566028.9218 79.6025
E4_Bvp 1502566028.93743 78.74918
E4_Bvp 1502566028.95305 73.27133
E4_Bvp 1502566028.96868 64.69987
E4_Bvp 1502566028.9843 54.15308
E4_Bvp 1502566028.99993 42.3476
E4_Bvp 1502566029.01556 30.52427
E4_Bvp 1502566029.03118 21.38485
E4_Bvp 1502566029.04681 18.4505
E4_Bvp 1502566029.06243 24.61292
E4_Bvp 1502566029.07806 40.53053
E4_Bvp 1502566029.09368 64.44209
E4_Bvp 1502566029.10931 89.62523
E4_Bvp 1502566029.12494 106.5065
E4_Bvp 1502566029.14056 106.9064
E4_Bvp 1502566029.15619 87.16151
E4_Bvp 1502566029.17181 49.56388
E4_Bvp 1502566029.18744 0.8786812
E4_Bvp 1502566029.20306 -51.22867
E4_Bvp 1502566029.21869 -100.8863
E4_Bvp 1502566029.23432 -145.7692
E4_Bvp 1502566029.24994 -186.2921
E4_Bvp 1502566029.26557 -222.9642
E4_Bvp 1502566029.28119 -253.949
E4_Bvp 1502566029.29682 -274.4159
E4_Bvp 1502566029.31244 -277.6746
E4_Bvp 1502566029.32807 -258.5878
E4_Bvp 1502566029.3437 -218.1314
E4_Bvp 1502566029.35932 -164.6787
E4_Bvp 1502566029.37495 -112.1834
E4_Bvp 1502566029.39057 -74.64751
E4_Bvp 1502566029.4062 -59.36678
E4_Bvp 1502566029.42182 -63.8317
E4_Bvp 1502566029.43745 -77.62556
E4_Bvp 1502566029.45308 -88.1064
E4_Bvp 1502566029.4687 -86.87587
E4_Bvp 1502566029.48433 -73.32535
E4_Bvp 1502566029.49995 -53.07888
E4_Bvp 1502566029.51558 -33.0243
E4_Bvp 1502566029.5312 -16.59521
E4_Bvp 1502566029.54683 -1.043458
E4_Bvp 1502566029.56246 19.39052
E4_Bvp 1502566029.57808 48.45507
E4_Bvp 1502566029.59371 84.15759
E4_Bvp 1502566029.60933 118.4802
E4_Bvp 1502566029.62496 140.8118
E4_Bvp 1502566029.64058 143.639
E4_Bvp 1502566029.65621 126.5586
E4_Bvp 1502566029.67184 95.92783
E4_Bvp 1502566029.68746 62.34068
E4_Bvp 1502566029.70309 33.61076
E4_Bvp 1502566029.71871 11.93971
E4_Bvp 1502566029.73434 -4.307705
E4_Bvp 1502566029.74996 -16.37405
E4_Bvp 1502566029.76559 -22.32912
E4_Bvp 1502566029.78122 -16.76531
E4_Bvp 1502566029.79684 5.323208
E4_Bvp 1502566029.81247 43.8119
E4_Bvp 1502566029.82809 92.5251
E4_Bvp 1502566029.84372 137.7477
E4_Bvp 1502566029.85934 163.3347
E4_Bvp 1502566029.87497 158.9226
E4_Bvp 1502566029.8906 123.9432
E4_Bvp 1502566029.90622 66.20035
E4_Gsr 1502566186.916 0.4114751
E4_Gsr 1502566187.166 0.8149972
E4_Gsr 1502566187.416 0.1757669
E4_Gsr 1502566187.666 1.085293
E4_Gsr 1502566187.916 0.3116244
E4_Gsr 1502566188.166 0.2692816
E4_Bvp 1502566029.92185 -1.578857
E4_Bvp 1502566029.93747 -65.45865
E4_Bvp 1502566029.9531 -113.1764
E4_Bvp 1502566029.96872 -133.2461
E4_Bvp 1502566029.98435 -121.2533
E4_Bvp 1502566029.99998 -81.4982
E4_Bvp 1502566030.0156 -23.37221
E4_Bvp 1502566030.03123 41.29749
E4_Bvp 1502566030.04685 100.0534
E4_Bvp 1502566030.06248 142.5659
E4_Bvp 1502566030.0781 163.0766
E4_Bvp 1502566030.09373 161.6342
E4_Bvp 1502566030.10936 146.6561
E4_Bvp 1502566030.12498 126.6306
E4_Bvp 1502566030.14061 106.5943
E4_Bvp 1502566030.15623 90.72654
E4_Bvp 1502566030.17186 82.23185
E4_Bvp 1502566030.18748 81.06553
E4_Bvp 1502566030.20311 83.58115
E4_Bvp 1502566030.21874 84.32706
E4_Bvp 1502566030.23436 58.36695
E4_Bvp 1502566030.24999 7.958275
E4_Bvp 1502566030.26561 -39.62214
E4_Bvp 1502566030.28124 -66.99363
E4_Bvp 1502566030.29686 -75.02337
E4_Bvp 1502566030.31249 -71.38496
E4_Bvp 1502566030.32812 -63.76107
E4_Bvp 1502566030.34374 -57.1204
E4_Bvp 1502566030.35937 -52.92547
E4_Bvp 1502566030.37499 -49.79258
E4_Bvp 1502566030.39062 -42.45774
E4_Bvp 1502566030.40624 -30.18687
E4_Bvp 1502566030.42187 -18.00132
E4_Bvp 1502566030.4375 -10.61994
E4_Bvp 1502566030.45312 -9.413876
E4_Bvp 1502566030.46875 -13.30848
E4_Bvp 1502566030.48437 -19.95375
E4_Bvp 1502566030.5 -26.50785
E4_Bvp 1502566030.51562 -30.7111
E4_Bvp 1502566030.53125 -28.84413
E4_Bvp 1502566030.54688 -21.14207
E4_Bvp 1502566030.5625 -12.02513
E4_Bvp 1502566030.57813 -5.49155
E4_Bvp 1502566030.59375 -3.135403
E4_Bvp 1502566030.60938 -4.647587
E4_Bvp 1502566030.625 -8.739891
E4_Bvp 1502566030.64063 -13.60285
E4_Bvp 1502566030.65626 -17.35152
E4_Bvp 1502566030.67188 -17.11987
E4_Bvp 1502566030.68751 -12.49485
E4_Bvp 1502566030.70313 -5.920052
E4_Bvp 1502566030.71876 -0.1063652
E4_Bvp 1502566030.73438 3.4403
E4_Bvp 1502566030.75001 4.149679
E4_Bvp 1502566030.76564 2.211359
E4_Bvp 1502566030.78126 -1.422621
E4_Bvp 1502566030.79689 -5.267351
E4_Bvp 1502566030.81251 -6.96003
E4_Bvp 1502566030.82814 -5.483503
E4_Bvp 1502566030.84376 -1.340633
E4_Bvp 1502566030.85939 4.306181
E4_Bvp 1502566030.87502 10.2499
E4_Bvp 1502566030.89064 15.48612
E4_Bvp 1502566030.90627 18.93796
E4_Bvp 1502566030.92189 19.58311
E4_Bvp 1502566030.93752 16.49804
E4_Bvp 1502566030.95314 9.797365
E4_Bvp 1502566030.96877 0.478529
E4_Bvp 1502566030.9844 -8.8542
E4_Bvp 1502566031.00002 -14.42699
E4_Bvp 1502566031.01565 -12.70929
E4_Bvp 1502566031.03127 -2.714418
E4_Bvp 1502566031.0469 12.76872
E4_Bvp 1502566031.06252 28.01045
E4_Bvp 1502566031.07815 36.73488
E4_Bvp 1502566031.09378 35.19263
E4_Bvp 1502566031.1094 24.06671
E4_Bvp 1502566031.12503 7.873844
E4_Bvp 1502566031.14065 -7.606785
E4_Bvp 1502566031.15628 -18.09384
E4_Bvp 1502566031.1719 -22.85622
E4_Bvp 1502566031.18753 -24.39856
E4_Bvp 1502566031.20316 -26.23341
E4_Bvp 1502566031.21878 -30.50373
E4_Bvp 1502566031.23441 -37.12911
E4_Bvp 1502566031.25003 -43.70793
E4_Bvp 1502566031.26566 -47.16446
E4_Bvp 1502566031.28128 -45.55836
E4_Bvp 1502566031.29691 -38.53875
E4_Bvp 1502566031.31254 -27.16832
E4_Bvp 1502566031.32816 -13.58781
E4_Bvp 1502566031.34379 0.3139753
E4_Bvp 1502566031.35941 12.79903
E4_Bvp 1502566031.37504 22.12088
E4_Bvp 1502566031.39066 26.60924
E4_Bvp 1502566031.40629 25.23458
E4_Bvp 1502566031.42192 18.18853
E4_Bvp 1502566031.43754 7.579313
E4_Bvp 1502566031.45317 -2.914737
E4_Gsr 1502566188.416 0
E4_Gsr 1502566188.666 0
E4_Gsr 1502566188.916 0
E4_Gsr 1502566189.166 0
E4_Gsr 1502566189.416 0
E4_Gsr 1502566189.666 0
E4_Bvp 1502566031.46879 -9.915545
E4_Bvp 1502566031.48442 -11.56117
E4_Bvp 1502566031.50004 -8.50032
E4_Bvp 1502566031.51567 -3.699365
E4_Bvp 1502566031.5313 -0.7079349
E4_Bvp 1502566031.54692 -1.803117
E4_Bvp 1502566031.56255 -6.546455
E4_Bvp 1502566031.57817 -11.74624
E4_Bvp 1502566031.5938 -12.87532
E4_Bvp 1502566031.60942 -6.4772
E4_Bvp 1502566031.62505 7.983481
E4_Bvp 1502566031.64068 26.6469
E4_Bvp 1502566031.6563 42.54047
E4_Bvp 1502566031.67193 48.23911
E4_Bvp 1502566031.68755 39.10278
E4_Bvp 1502566031.70318 15.84289
E4_Bvp 1502566031.7188 -15.08466
E4_Bvp 1502566031.73443 -44.60374
E4_Bvp 1502566031.75006 -64.82599
E4_Bvp 1502566031.76568 -71.78059
E4_Bvp 1502566031.78131 -67.36633
E4_Bvp 1502566031.79693 -56.67456
E4_Bvp 1502566031.81256 -44.59749
E4_Bvp 1502566031.82818 -33.59828
E4_Bvp 1502566031.84381 -23.21643
E4_Bvp 1502566031.85944 -11.84061
E4_Bvp 1502566031.87506 1.0711
E4_Bvp 1502566031.89069 13.8385
E4_Bvp 1502566031.90631 23.40842
E4_Bvp 1502566031.92194 26.65019
E4_Bvp 1502566031.93756 22.84614
E4_Bvp 1502566031.95319 14.14426
E4_Bvp 1502566031.96882 4.530338
E4_Bvp 1502566031.98444 -1.946835
E4_Bvp 1502566032.00007 -2.6915
E4_Bvp 1502566032.01569 2.098227
E4_Bvp 1502566032.03132 9.708862
E4_Bvp 1502566032.04694 16.38151
E4_Bvp 1502566032.06257 18.77709
E4_Bvp 1502566032.0782 15.6566
E4_Bvp 1502566032.09382 8.293623
E4_Bvp 1502566032.10945 -0.207159
E4_Bvp 1502566032.12507 -6.340445
E4_Bvp 1502566032.1407 -7.770649
E4_Bvp 1502566032.15632 -4.232965
E4_Bvp 1502566032.17195 2.427963
E4_Bvp 1502566032.18758 9.238325
E4_Bvp 1502566032.2032 13.45614
E4_Bvp 1502566032.21883 13.67916
E4_Bvp 1502566032.23445 9.982491
E4_Bvp 1502566032.25008 3.679934
E4_Bvp 1502566032.2657 -3.236729
E4_Bvp 1502566032.28133 -8.212555
E4_Bvp 1502566032.29696 -8.436321
E4_Bvp 1502566032.31258 -1.436665
E4_Bvp 1502566032.32821 13.76174
E4_Bvp 1502566032.34383 35.64362
E4_Bvp 1502566032.35946 60.18941
E4_Bvp 1502566032.37508 81.56395
E4_Bvp 1502566032.39071 94.46188
E4_Bvp 1502566032.40634 96.04265
E4_Bvp 1502566032.42196 86.76337
E4_Bvp 1502566032.43759 70.10758
E4_Bvp 1502566032.45321 50.74356
E4_Bvp 1502566032.46884 33.12289
E4_Bvp 1502566032.48446 19.26893
E4_Bvp 1502566032.50009 8.561978
E4_Bvp 1502566032.51572 -1.565221
E4_Bvp 1502566032.53134 -14.14989
E4_Bvp 1502566032.54697 -31.14881
E4_Bvp 1502566032.56259 -52.19458
E4_Bvp 1502566032.57822 -74.45636
E4_Bvp 1502566032.59384 -93.44287
E4_Bvp 1502566032.60947 -104.7747
E4_Bvp 1502566032.6251 -106.0496
E4_Bvp 1502566032.64072 -97.73709
E4_Bvp 1502566032.65635 -83.24246
E4_Bvp 1502566032.67197 -66.61173
E4_Bvp 1502566032.6876 -51.00986
E4_Bvp 1502566032.70322 -37.80288
E4_Bvp 1502566032.71885 -26.84478
E4_Bvp 1502566032.73448 -17.56752
E4_Bvp 1502566032.7501 -9.932251
E4_Bvp 1502566032.76573 -4.609726
E4_Bvp 1502566032.78135 -2.300694
E4_Bvp 1502566032.79698 -3.13114
E4_Bvp 1502566032.8126 -6.09116
E4_Bvp 1502566032.82823 -9.790192
E4_Bvp 1502566032.84386 -13.0449
E4_Bvp 1502566032.85948 -15.14339
E4_Bvp 1502566032.87511 -16.22427
E4_Bvp 1502566032.89073 -16.88356
E4_Bvp 1502566032.90636 -17.61596
E4_Bvp 1502566032.92198 -18.87383
E4_Bvp 1502566032.93761 -20.69883
E4_Bvp 1502566032.95324 -22.82217
E4_Bvp 1502566032.96886 -24.90559
E4_Bvp 1502566032.98449 -26.64918
E4_Bvp 1502566033.00011 -28.13142
E4_Gsr 1502566189.916 0
E4_Gsr 1502566190.166 0
E4_Gsr 1502566190.416 0
E4_Gsr 1502566190.666 0
E4_Gsr 1502566190.916 0
E4_Gsr 1502566191.166 0
E4_Bvp 1502566033.01574 -29.94935
E4_Bvp 1502566033.03136 -33.18497
E4_Bvp 1502566033.04699 -38.50946
E4_Bvp 1502566033.06262 -45.40956
E4_Bvp 1502566033.07824 -51.31643
E4_Bvp 1502566033.09387 -52.33683
E4_Bvp 1502566033.10949 -44.71537
E4_Bvp 1502566033.12512 -27.14255
E4_Bvp 1502566033.14074 -1.898071
E4_Bvp 1502566033.15637 25.66817
E4_Bvp 1502566033.172 49.20447
E4_Bvp 1502566033.18762 64.11682
E4_Bvp 1502566033.20325 69.34153
E4_Bvp 1502566033.21887 67.17487
E4_Bvp 1502566033.2345 61.4548
E4_Bvp 1502566033.25012 55.53565
E4_Bvp 1502566033.26575 50.78846
E4_Bvp 1502566033.28138 46.81603
E4_Bvp 1502566033.297 42.76344
E4_Bvp 1502566033.31263 38.23252
E4_Bvp 1502566033.32825 33.9018
E4_Bvp 1502566033.34388 30.82445
E4_Bvp 1502566033.3595 29.57702
E4_Bvp 1502566033.37513 29.8171
E4_Bvp 1502566033.39076 30.40541
E4_Bvp 1502566033.40638 30.13082
E4_Bvp 1502566033.42201 28.13931
E4_Bvp 1502566033.43763 24.58941
E4_Bvp 1502566033.45326 20.38412
E4_Bvp 1502566033.46888 16.67062
E4_Bvp 1502566033.48451 14.3895
E4_Bvp 1502566033.50014 13.75638
E4_Bvp 1502566033.51576 14.3288
E4_Bvp 1502566033.53139 15.16654
E4_Bvp 1502566033.54701 15.33595
E4_Bvp 1502566033.56264 14.31141
E4_Bvp 1502566033.57826 12.23502
E4_Bvp 1502566033.59389 9.659119
E4_Bvp 1502566033.60952 7.378708
E4_Bvp 1502566033.62514 5.96946
E4_Bvp 1502566033.64077 5.578156
E4_Bvp 1502566033.65639 5.95063
E4_Bvp 1502566033.67202 6.512108
E4_Bvp 1502566033.68764 6.792061
E4_Bvp 1502566033.70327 6.426598
E4_Bvp 1502566033.7189 5.518456
E4_Bvp 1502566033.73452 4.372284
E4_Bvp 1502566033.75015 3.36763
E4_Bvp 1502566033.76577 2.811958
E4_Bvp 1502566033.7814 2.762062
E4_Bvp 1502566033.79702 3.129997
E4_Bvp 1502566033.81265 3.629593
E4_Bvp 1502566033.82828 4.054337
E4_Bvp 1502566033.8439 4.250565
E4_Bvp 1502566033.85953 4.254448
E4_Bvp 1502566033.87515 4.192986
E4_Bvp 1502566033.89078 4.206001
E4_Bvp 1502566033.9064 4.418236
E4_Bvp 1502566033.92203 4.846245
E4_Bvp 1502566033.93766 5.476135
E4_Bvp 1502566033.95328 6.216896
E4_Bvp 1502566033.96891 7.016556
E4_Bvp 1502566033.98453 7.840195
E4_Bvp 1502566034.00016 8.657875
E4_Bvp 1502566034.01578 9.513214
E4_Bvp 1502566034.03141 10.43725
E4_Bvp 1502566034.04704 11.42783
E4_Bvp 1502566034.06266 12.43951
E4_Bvp 1502566034.07829 13.49983
E4_Bvp 1502566034.09391 14.61459
E4_Bvp 1502566034.10954 15.78768
E4_Bvp 1502566034.12516 17.08772
E4_Bvp 1502566034.14079 18.55489
E4_Bvp 1502566034.15642 20.31197
E4_Bvp 1502566034.17204 22.48148
E4_Bvp 1502566034.18767 25.19957
E4_Bvp 1502566034.20329 28.44019
E4_Bvp 1502566034.21892 32.21997
E4_Bvp 1502566034.23454 36.36436
E4_Bvp 1502566034.25017 40.59392
E4_Bvp 1502566034.2658 44.60921
E4_Bvp 1502566034.28142 47.77403
E4_Bvp 1502566034.29705 49.53803
E4_Bvp 1502566034.31267 49.4264
E4_Bvp 1502566034.3283 47.06367
E4_Bvp 1502566034.34392 42.30857
E4_Bvp 1502566034.35955 35.22774
E4_Bvp 1502566034.37518 26.12909
E4_Gsr 1502566191.416 0
E4_Gsr 1502566191.666 0
E4_Gsr 1502566191.916 0
E4_Gsr 1502566192.166 0
E4_Gsr 1502566192.416 0
E4_Gsr 1502566192.666 0
E4_Bvp 1502566034.3908 15.4137
E4_Bvp 1502566034.40643 3.977142
E4_Bvp 1502566034.42205 -7.440422
E4_Bvp 1502566034.43768 -18.14406
E4_Bvp 1502566034.4533 -27.44455
E4_Bvp 1502566034.46893 -34.96936
E4_Bvp 1502566034.48456 -40.47811
E4_Bvp 1502566034.50018 -43.96417
E4_Bvp 1502566034.51581 -45.63786
E4_Bvp 1502566034.53143 -45.82715
E4_Bvp 1502566034.54706 -44.84427
E4_Bvp 1502566034.56268 -43.10264
E4_Bvp 1502566034.57831 -40.964
E4_Bvp 1502566034.59394 -38.65157
E4_Bvp 1502566034.60956 -36.33928
E4_Bvp 1502566034.62519 -34.12417
E4_Bvp 1502566034.64081 -32.02599
E4_Bvp 1502566034.65644 -30.07927
E4_Bvp 1502566034.67206 -28.27559
E4_Bvp 1502566034.68769 -26.53621
E4_Bvp 1502566034.70332 -24.86842
E4_Bvp 1502566034.71894 -23.27951
E4_Bvp 1502566034.73457 -21.77019
E4_Bvp 1502566034.75019 -20.36747
E4_Bvp 1502566034.76582 -19.04653
E4_Bvp 1502566034.78144 -17.81765
E4_Bvp 1502566034.79707 -16.66706
E4_Bvp 1502566034.8127 -15.58557
E4_Bvp 1502566034.82832 -14.49942
E4_Bvp 1502566034.84395 -13.45176
E4_Bvp 1502566034.85957 -12.47494
E4_Bvp 1502566034.8752 -11.5561
E4_Bvp 1502566034.89082 -10.77923
E4_Bvp 1502566034.90645 -10.13178
E4_Bvp 1502566034.92208 -9.642681
E4_Bvp 1502566034.9377 -9.255407
E4_Bvp 1502566034.95333 -8.937592
E4_Bvp 1502566034.96895 -8.635572
E4_Bvp 1502566034.98458 -8.35789
E4_Bvp 1502566035.0002 -8.105212
E4_Bvp 1502566035.01583 -7.861434
E4_Bvp 1502566035.03146 -7.758481
E4_Bvp 1502566035.04708 -7.770019
E4_Bvp 1502566035.06271 -7.897118
E4_Bvp 1502566035.07833 -8.123847
E4_Bvp 1502566035.09396 -8.455888
E4_Bvp 1502566035.10958 -8.837626
E4_Bvp 1502566035.12521 -9.36185
E4_Bvp 1502566035.14084 -10.15373
E4_Bvp 1502566035.15646 -11.23193
E4_Bvp 1502566035.17209 -12.76683
E4_Bvp 1502566035.18771 -14.64258
E4_Bvp 1502566035.20334 -16.67458
E4_Bvp 1502566035.21896 -18.44578
E4_Bvp 1502566035.23459 -19.48862
E4_Bvp 1502566035.25022 -19.2993
E4_Bvp 1502566035.26584 -17.60921
E4_Bvp 1502566035.28147 -14.35616
E4_Bvp 1502566035.29709 -9.747675
E4_Bvp 1502566035.31272 -4.129461
E4_Bvp 1502566035.32834 2.120333
E4_Bvp 1502566035.34397 8.689674
E4_Bvp 1502566035.3596 15.39699
E4_Bvp 1502566035.37522 22.1132
E4_Bvp 1502566035.39085 28.63054
E4_Bvp 1502566035.40647 34.49408
E4_Bvp 1502566035.4221 39.04707
E4_Bvp 1502566035.43772 41.47433
E4_Bvp 1502566035.45335 41.13173
E4_Bvp 1502566035.46898 37.6348
E4_Bvp 1502566035.4846 31.52297
E4_Bvp 1502566035.50023 23.69917
E4_Bvp 1502566035.51585 15.48749
E4_Bvp 1502566035.53148 8.076775
E4_Bvp 1502566035.5471 2.225386
E4_Bvp 1502566035.56273 -1.864763
E4_Bvp 1502566035.57836 -4.512453
E4_Bvp 1502566035.59398 -6.175772
E4_Bvp 1502566035.60961 -7.207108
E4_Bvp 1502566035.62523 -7.514112
E4_Bvp 1502566035.64086 -6.836802
E4_Bvp 1502566035.65648 -4.628702
E4_Bvp 1502566035.67211 -0.6315002
E4_Bvp 1502566035.68774 5.332996
E4_Bvp 1502566035.70336 13.28783
E4_Bvp 1502566035.71899 23.00789
E4_Bvp 1502566035.73461 33.65626
E4_Bvp 1502566035.75024 43.36062
E4_Bvp 1502566035.76586 49.34968
E4_Bvp 1502566035.78149 48.58557
E4_Bvp 1502566035.79712 39.31316
E4_Bvp 1502566035.81274 22.18227
E4_Bvp 1502566035.82837 0.5920258
E4_Bvp 1502566035.84399 -20.40719
E4_Bvp 1502566035.85962 -35.99664
E4_Bvp 1502566035.87524 -43.51928
E4_Bvp 1502566035.89087 -43.06059
E4_Bvp 1502566035.9065 -36.8172
E4_Bvp 1502566035.92212 -27.552
E4_Gsr 1502566192.916 0.003843077
E4_Gsr 1502566193.166 0.02690148
E4_Gsr 1502566193.416 0.02690148
E4_Gsr 1502566193.666 0.04355478
E4_Gsr 1502566193.916 0.05508398
E4_Gsr 1502566194.166 0.0448358
E4_Bvp 1502566035.93775 -17.10116
E4_Bvp 1502566035.95337 -6.305257
E4_Bvp 1502566035.969 4.635611
E4_Bvp 1502566035.98462 15.24781
E4_Bvp 1502566036.00025 24.50198
E4_Bvp 1502566036.01588 31.15617
E4_Bvp 1502566036.0315 34.53489
E4_Bvp 1502566036.04713 34.99254
E4_Bvp 1502566036.06275 33.67803
E4_Bvp 1502566036.07838 32.39105
E4_Bvp 1502566036.094 32.41646
E4_Bvp 1502566036.10963 34.41532
E4_Bvp 1502566036.12526 38.02914
E4_Bvp 1502566036.14088 42.45532
E4_Bvp 1502566036.15651 46.45712
E4_Bvp 1502566036.17213 48.59669
E4_Bvp 1502566036.18776 47.50055
E4_Bvp 1502566036.20338 41.79533
E4_Bvp 1502566036.21901 32.0289
E4_Bvp 1502566036.23464 19.79712
E4_Bvp 1502566036.25026 7.029947
E4_Bvp 1502566036.26589 -4.811888
E4_Bvp 1502566036.28151 -14.54072
E4_Bvp 1502566036.29714 -21.80376
E4_Bvp 1502566036.31276 -26.81819
E4_Bvp 1502566036.32839 -30.12714
E4_Bvp 1502566036.34402 -33.93906
E4_Bvp 1502566036.35964 -37.97131
E4_Bvp 1502566036.37527 -42.55017
E4_Bvp 1502566036.39089 -47.96
E4_Bvp 1502566036.40652 -54.84107
E4_Bvp 1502566036.42214 -62.56341
E4_Bvp 1502566036.43777 -69.56824
E4_Bvp 1502566036.4534 -73.98482
E4_Bvp 1502566036.46902 -74.51328
E4_Bvp 1502566036.48465 -72.63042
E4_Bvp 1502566036.50027 -68.4077
E4_Bvp 1502566036.5159 -62.62856
E4_Bvp 1502566036.53152 -56.36653
E4_Bvp 1502566036.54715 -51.15075
E4_Bvp 1502566036.56278 -46.56055
E4_Bvp 1502566036.5784 -40.81772
E4_Bvp 1502566036.59403 -32.09854
E4_Bvp 1502566036.60965 -19.82548
